"","DW_20180105_013","DW_20180105_037","DW_20180105_061","DW_20180105_097","DW_20180105_121","DW_20180105_019","DW_20180105_043","DW_20180105_067","DW_20180105_103","DW_20180105_127"
"Label","N2","N2","N2","N2","N2","swip10","swip10","swip10","swip10","swip10"
"507.860648611515/71.1137608300038","122718.8333","122718.8333","801550","122718.8333","122718.8333","122718.8333","1681810","3641078","3222244","1855016.5"
"508.154029056395/96.8579295549059","934023.3333","122718.8333","4646181.667","122718.8333","122718.8333","195799.5","1723865.5","1564561","1623773","1149885"
"508.339992164438/41.8897574283398","7356731","8093406.667","9448711","6839587","10037751.33","4264941.333","3016033.333","3815191.333","4338400","3641444.667"
"508.705205062764/58.1867587739281","4847165.5","122718.8333","122718.8333","122718.8333","122718.8333","14142483","122718.8333","4190985.5","122718.8333","122718.8333"
"508.7139540214/55.9602255156704","5893412.667","5948572","12081442.33","7951527.5","4427951","122718.8333","20479503.5","10839122","12165475","11821989.33"
"508.797131100854/62.3528483682461","1636834.5","4603331.333","2163709","4334659.333","4299013.5","4945311","122718.8333","3541017.667","122718.8333","122718.8333"
"508.83865706481/29.845473401636","70512226.67","125827797.3","115861671.7","113671468.7","63589903.33","95455075.33","82967903","132764851.3","93830191","129615414.7"
"508.844905263146/62.8253890505991","122718.8333","122718.8333","10362064","122718.8333","122718.8333","122718.8333","6588075","8179692","13239348","122718.8333"
"509.287164870271/51.9530739032855","34899856.67","35993812","35257863","31774702.67","36033042.33","55931918","74603292.67","61266686","52125950.67","95570733.33"
"509.344177281589/41.2586005182","12708131","34852079","32575750","2514376","24482501.67","37059168.67","37132439","38171465","35612938","61687320.67"
"509.844333252593/28.2635446153229","8750035","10701978.67","11417440","11009334.67","9576385.667","9370788","8501204","8002930.333","8164476","17345279.33"
"509.924630795995/58.2650075290255","1284435.667","547122.3333","2456131","550843.3333","1948372.5","421700.6667","2562644","122718.8333","2575483.333","122718.8333"
"510.291028770444/47.0174978729483","10608063.67","18761945","15004936.33","14487073.67","7255084.667","22827122.67","28738716.33","26690153","27995282","29716870"
"510.343683815478/30.9346239529384","2545709.667","2670427.667","6246120","1925008.5","2229828","3004808","5262578.5","4566088.667","2457007.5","3969218.667"
"510.791796940417/64.9220608830665","710141.6667","916352.6667","122718.8333","728772.3333","708700","1098650","122718.8333","2472196","7064781.5","3455347.333"
"510.812892451222/71.93967339933","122718.8333","122718.8333","7414938.5","122718.8333","122718.8333","122718.8333","4694669","2394046","1060036","1679916"
"510.833154276417/72.2681819018005","122718.8333","122718.8333","3105871.667","122718.8333","122718.8333","122718.8333","4507099.667","7114984.333","4972544.333","4925718.333"
"510.839346259427/64.1690349868841","122718.8333","122718.8333","4697962.667","122718.8333","764931.5","122718.8333","3020423.333","7223175","5642080.667","873606.3333"
"510.893333633844/57.3286066945888","678461.3333","819791","2046935","1921314","388582.3333","1244725","5866668","122718.8333","5711183","5677458.667"
"511.285096429018/40.1722118826877","4229986.5","2672548.333","3547027.667","2970784.667","3060002.667","5546696.333","5858814.667","5419315.333","6700534.667","9645070.667"
"511.327403177797/37.6689340440259","23990016","14274967","50681023","20173511","21234910.67","31188585.67","27162072.33","31068889.67","22456180.67","48892078.67"
"511.828917882489/37.1834781082224","10479938","7770773","19850358","8511466","10025961.33","10340639.33","12178823.33","11234798.33","10188609","21108863.67"
"512.66116977757/56.0421304164816","1433417.333","122718.8333","12384733.5","2696073.5","122718.8333","6099514","13562019","122718.8333","4685774.5","8663070.333"
"512.707940137188/55.7662529055246","2710316.333","122718.8333","5008096.5","3560351","1442178.5","4933448.333","4824554","122718.8333","5750385.333","4682985"
"512.876210887188/77.4215850195979","3703108","4464504","17037133","3962284","2998261","7969365.667","19261539","24515404.33","27538100.33","18453227"
"513.011778696479/107.535177038059","844533.3333","950487","3895699","560338.3333","532778","1032249.333","5097207.667","1183831.333","2255288.333","2372798.333"
"514.306823420528/38.1932996614498","167352","143795.5","3491261","1768039.333","277677.5","544294.3333","2081172.333","2279100","2650259.667","5379736"
"515.356943434053/28.7983811796847","1420272178","1264766478","824554758","967665043","796029843","1291807579","1563846532","1235353624","1153656762","1528899138"
"515.858250825631/42.5013853083568","122718.8333","122718.8333","1229323.667","122718.8333","114829.5","122718.8333","2378098.333","3649833.667","1738238.667","1142929"
"516.36159224791/27.9060257787598","651780538.7","619612727","532012609","641311331.7","269058368.3","834509120","753811613.7","807248638.3","748946190","693784341"
"516.744412778951/56.2277529267822","3567892","2042562.333","5592376","1988296.5","3121527","3929620","5134305.667","4637152","4849311.333","3243988.667"
"516.749014497806/62.3845823586091","4910632","5583422","10225792.5","4815138","5079175","5377256.667","13856032","8233831.667","15120474.33","8952149.667"
"516.771163730408/48.5171555673259","481552","2539294.667","786103","3325984","1928268","2412103.333","7616832","1226987.667","2016134.333","7039107.333"
"517.364288056894/35.4556647953405","101297406.3","128040433.3","83719598.33","112278008.7","67149809","145253678.3","102200544.7","119268198.3","112456796.3","100770955.7"
"517.797427143191/162.635539140768","7928839.333","9862899.333","11955635.67","10737810","9568583","14117059.33","20909900.67","12451556.33","13020550","14542692.67"
"517.855794280423/33.5862244484453","35901377.33","26418039","30376906.67","28274263","48224912","38579441.33","30888436.33","28823407","29327502.33","37959400"
"518.352817212899/34.0044567537413","5499334","3476988.5","15641196.67","9485838.5","14147396.33","8979443.333","5488742","16009123","8790053.667","16686916.33"
"518.652096974314/56.0886916168741","1357987.333","2357431","4233653","1925855.333","2649205.667","3648580","7997733","4475341.667","4498935","13409853.67"
"518.742492704525/55.5043549680594","5795172.667","6172079","8588061.333","4295316","3458740.333","6909958","13142880.33","10134212.67","9154388","6729460.333"
"518.894819517271/61.8779919027402","122718.8333","122718.8333","771335.3333","122718.8333","122718.8333","122718.8333","3753373.333","122718.8333","13110718","17750498"
"520.333130016732/34.1025266550104","17995754.67","35686374.33","24677860.67","27331447.33","15901296.33","15964319.33","42714034.67","18252314.33","26445954","24703257.67"
"520.339454665495/42.0095207311502","2357692.333","6274982","4187511","2963083.667","4865952.667","122718.8333","122718.8333","2205908.5","122718.8333","122718.8333"
"520.422345827947/69.925219934799","908113.3333","2372510","2690523","1388797","2687403.667","444002","5246686.667","427472.6667","333754.3333","270094"
"520.739442201865/56.009523998647","4917231","2433081.333","5045308.667","2728626.333","2400494","1866768","9406759.333","5202907.667","6671207.667","4226629.5"
"520.776139063031/63.0340165318652","122718.8333","2445854.667","122718.8333","2180859.667","1859070.667","122718.8333","122718.8333","2163400.5","122718.8333","122718.8333"
"520.825489672064/57.0299053187677","122718.8333","2528258.5","1273389.333","1798985.333","602578","3775484.333","122718.8333","2431575","122718.8333","122718.8333"
"520.833619589365/43.0964092804311","4872533.5","4086276.667","5327306.667","4113577","3041302.5","4011399.5","6723244.667","4530494","2053015.5","1551784.333"
"521.336360033269/36.3536942667243","5351009.333","7457166","8530110.333","4810120.667","4512629.667","5363710.333","5573899.333","7320834.333","6991095.667","5524270.333"
"521.793394903954/38.5209696557435","1045973","1052803.667","2110834","853132.3333","610528","914508","4270017.667","1819206.667","2824560.667","5331897.333"
"522.293672324302/40.2129790176679","1906660.667","1182235.667","2739296.333","122718.8333","1489132.667","1569566","3553415","2269975.667","3412653.333","4876383"
"522.339259072303/28.5936150930846","32891621.67","40131162.67","30342354","22716414.67","24546070","30307244.67","38212784.33","27433909.67","27341951.67","47367999.67"
"522.355209267836/39.9004086282237","9775230.333","7109409.667","12506557.33","7010437.333","13187251.33","4392518","5124165","6604491","4724639.333","7471042.5"
"522.6901606066/55.9235120621409","1142434.667","1628061.333","3633237","2082088.667","1572499","4460721.667","5013813.333","1383831.333","4936072.333","8934185.5"
"522.775243145851/63.6761771600812","5537333.5","5269029.5","122718.8333","4527750","4769290.333","122718.8333","122718.8333","4059419","122718.8333","122718.8333"
"522.842554262046/32.6042262585386","12914219","14228544.33","9972189.333","12383868","10707494","13714287.67","14634060","16526758.67","14791636.67","9743061.333"
"522.95973119895/147.439613931102","8241760.333","3662005.667","17226364.67","3947000","1452143.667","3816710.667","9707145","4265951","6093752.333","12735596"
"523.841883008498/71.6826767795501","122718.8333","711688.5","159149.5","122718.8333","9890470","8961227","3957895.5","206999","590731","520616.3333"
"524.771301896338/58.7586508947459","4118758.333","3243277.667","1267942.5","2339628.667","4618583.667","3300772","873251","1472534.5","1094587.667","387671.6667"
"524.827783033911/37.9587149434376","5292017.333","4004481.333","7535675","6111069","4570262.667","6564733.333","7667926","6148957","4984174.667","7488439"
"524.868263026056/57.8966534583575","122718.8333","613714.3333","1684651","2674656","970501","122718.8333","122718.8333","1328561.5","2046460","122718.8333"
"524.985916143129/68.5394403428376","122718.8333","122718.8333","2462034.333","122718.8333","122718.8333","1548136","1985621","828593.3333","556645","6158049.333"
"526.684772266755/56.4816210879802","2240264.5","2378162.667","4335971","2993394.333","1170326","3239169.667","5160708.5","2918655","5874844.333","4744987.333"
"526.848661393334/70.1941872763193","122718.8333","122718.8333","3213996.333","18198","38536.5","96723.5","2831668","4115401","4315612.333","2245388.333"
"528.680535009702/56.3790778572138","1362619.333","1855463.333","3217111.667","1558887","1029963","3315288","2908525","1567715.667","2788351","5359046.5"
"528.755471025505/50.4904657429086","254660.3333","170199.6667","4090101","124854","102379.5","728009.5","2512184.667","1488707.333","122718.8333","7436889"
"528.809369964056/137.982789550027","1348113","1935335","122718.8333","2018751","1623895.5","2040221","122718.8333","1203877.5","122718.8333","122718.8333"
"528.827369856291/132.548958828471","122718.8333","122718.8333","5121661.667","314211.5","383383.3333","122718.8333","10629933.33","8481070","11564397.33","12044172"
"528.829033753283/220.589418917603","122718.8333","122718.8333","3944819.667","433997","516003","122718.8333","2132300.333","1731064","2864545.5","122718.8333"
"529.039517779974/63.4877043001037","122718.8333","781082.5","6756522.5","122718.8333","2335636.5","122718.8333","122718.8333","9683814","122718.8333","3794625"
"530.58268165827/61.627965665107","122718.8333","122718.8333","2911767.333","122718.8333","122718.8333","122718.8333","122718.8333","2842820.667","5259836","122718.8333"
"530.767981412661/57.6025638189153","3741285.5","5400776.5","7141171.333","4595487","122718.8333","1628443","122718.8333","4302317.5","122718.8333","122718.8333"
"530.852446558564/40.8812357772529","74843337.67","80614568","63496430","72913549","57764732.67","81798568","81258713.33","73186423","71371713.33","71524650.33"
"531.275225907809/26.6449725119555","4977311.333","3733401","4193202","4094083.667","11410145.67","122718.8333","7021939.5","2492938.5","3666970","5837496.5"
"531.355858657781/28.4532259774336","26826052","21577097.67","19054004.67","20122730.33","20127688","35712863","21574758","20326334.67","27778686.33","26383186"
"531.855910939824/32.3208209957868","5148307.667","7021530.333","3234937.667","4756959","4346862.333","12216910.33","11169134.67","12165278.33","6299987.667","10229410.33"
"532.157237767293/29.0408579478401","1627210.667","7185105.333","5373702","1743613","1312388","1957475.667","7504327","1621690","2761481","4228444.333"
"532.382950391422/27.2540479159994","3078501926","3242810999","3085208473","2371490387","2886859080","2470488215","3251816801","2709232389","4992586188","2505397397"
"532.613784662973/27.8028428233198","3112598.5","122718.8333","122718.8333","3536801.5","122718.8333","6868105","5041608.667","3564791.667","4398470.5","3685049.333"
"532.701199466615/51.8596113021147","4407644.5","122718.8333","122718.8333","3158458.333","3236204","3917440","122718.8333","7087897.667","983271.5","973137.6667"
"533.388124085429/26.8231285678244","1645169102","1780123057","1171450903","1447598125","826043236.3","1913710820","1288715263","1565852506","1724654903","1468704513"
