"","DW_20180105_013","DW_20180105_037","DW_20180105_061","DW_20180105_097","DW_20180105_121","DW_20180105_019","DW_20180105_043","DW_20180105_067","DW_20180105_103","DW_20180105_127"
"Label","N2","N2","N2","N2","N2","swip10","swip10","swip10","swip10","swip10"
"562.803969093017/68.2786998563793","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","419145","122718.8333","1241556.5","1727537.5","122718.8333"
"562.825483377085/61.9014518940208","122718.8333","70550.5","12586203.33","122718.8333","122718.8333","910869","3807276.333","4626839.667","3026294.333","122718.8333"
"562.841603235371/70.6472990034291","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","4293030","122718.8333","1565967.333","16985894.33"
"562.940158104997/58.6367924396944","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","2161333","2050.5","1181601","8481086.333"
"562.986457748477/62.0916512329442","2916613.667","6225436.333","2215486","5490010.667","4677005.667","2271777.667","122718.8333","1413443","1283715","122718.8333"
"563.375890185032/70.1816674244769","122718.8333","122718.8333","1365049.667","122718.8333","122718.8333","122718.8333","122718.8333","431831.5","122718.8333","2970126"
"563.858810845922/32.9847100031167","1425319.333","697863","1608566","688945","827912","1094313","2090583","1028057.333","1325757","3297354"
"563.93067172495/144.668599440965","1522216.333","746047.3333","1498940","1932833","659668.6667","619352.5","1379916","1011315.5","1459399.667","2318890.667"
"563.934256429145/137.472051014781","1524237.333","788843.3333","2447594.667","1769018.667","615487.6667","679076.5","3067598.333","1216328","1819157.667","3015571.667"
"563.943265096799/244.924544592357","2461763","544360.3333","877477.6667","567245.3333","370614","337470","377854.6667","564913","340244","459442.6667"
"563.94489270935/89.1852048757076","2524207","221591.6667","7005827","666169.6667","232576.6667","1716922.333","21402739.67","2203037.333","8578639.333","12808304"
"564.196685117948/102.136709967314","356809","122718.8333","1178867.667","122718.8333","122718.8333","264374.5","19192545.67","868438","1168512.333","3273958"
"564.353061655351/37.1862176321627","1781583","122718.8333","3861703","122718.8333","122718.8333","122718.8333","2202241","122718.8333","2010268","3107096.333"
"564.360365402594/33.7085220832792","10624516.33","12456803","13727540.67","11316045.67","17477390.33","9844518.333","24794062.33","12008710.33","11902260.33","18772688"
"564.673572330135/55.6683548257175","1173243.667","1325947.5","2590203.5","1137584.667","802106","2359019.667","5452120.333","3805600.333","2695117.667","5299392"
"564.822949477516/68.8892128914688","122718.8333","122718.8333","5132693","122718.8333","122718.8333","122718.8333","6204425.333","1497818.5","4863237","2687536.5"
"564.983368484664/64.665388432568","1091300.333","122718.8333","4137233.667","510629.5","2433299.333","360332.6667","122718.8333","407609","782892.5","2885271.333"
"565.36195528524/34.7627851867508","2702595.333","4002062.667","6617027.667","2282680","4402255.667","3769488","4188856.667","4395281","2937208","9260162"
"565.758926118532/54.5257980005924","122718.8333","1262943.667","1777972","588010.3333","759508","1724526","122718.8333","122718.8333","122718.8333","122718.8333"
"565.813166332936/41.8915913656367","92701","203788.5","122718.8333","122718.8333","93879.5","1764516.5","673347.5","429820.5","311484","2449568.667"
"565.816766027375/38.5523986029012","583005.6667","217179.5","122718.8333","600289","398341.6667","970507","2552236.333","1804682.333","3986901.667","2900359.667"
"566.176387945819/143.199239169746","122718.8333","464391","2889182.333","354217","1742612.5","970275.5","1319663","1973793.333","2227164","2347572.333"
"566.364392466746/27.9837792122271","5489448.667","5731071.333","9001903.333","5413605.667","4803638","7007757.333","18008105.67","7539637","7220569.667","8488555.333"
"566.671992211861/55.8997496610697","6261622","2089953.333","8055787.333","5985572","5299948.333","4082454.333","12114551.33","8322251","6919557","6331844.333"
"566.757070761956/61.0194570951351","2918661","3198405.333","2061107","3004048.333","2909244.333","3777623.667","1968467","2805066.667","1777149.5","122718.8333"
"566.777223453482/169.762975388066","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","973378","122718.8333"
"566.867510541899/28.9231812921288","10228780.33","9213928","17029870.67","9446210","6728740","10887913.67","9158441","13754804.33","16164935.33","14073938.33"
"566.880225413503/72.6882384499563","5427621","122718.8333","6280252.5","4572315.5","122718.8333","122718.8333","122718.8333","122718.8333","6767826.667","8252350.667"
"566.968960085529/80.4949253569574","213579","122718.8333","1299107.5","564832.5","122718.8333","626193.5","122718.8333","994981","122718.8333","122718.8333"
"567.293293672181/42.2272250368099","716233","1156407.667","884610.3333","1216035.333","1197200.333","725642","1426674.667","693455","634651.6667","1068275.667"
"568.297268976945/40.1080651387686","429325","595690","1113532.333","667224.6667","452071","161391","720796.5","486469.5","122718.8333","528521.6667"
"568.526429621491/57.2114617305088","122718.8333","122718.8333","122718.8333","4953397","122718.8333","3029548.5","122718.8333","122718.8333","122718.8333","418208"
"568.790259048241/150.959238703287","122718.8333","122718.8333","122718.8333","504357.5","122718.8333","465569","122718.8333","1083286.5","1352694.667","122718.8333"
"568.801392243454/71.3670160519392","122718.8333","122718.8333","1655264.5","122718.8333","122718.8333","122718.8333","6890350","2332698.5","2745239","2192330"
"568.852141761028/43.0041735122745","991358","1338895.5","3023371.5","1913232.5","1500728","1664639","2393524.5","1860551","1955603.333","2817142.333"
"568.888374377352/64.8579764638085","6853652.333","8756421","9821344","122718.8333","8721529.5","11613724","122718.8333","9780613","122718.8333","122718.8333"
"569.356746805723/36.2761482676552","1225774.667","1101246","2085499.667","1122980.333","1188646.667","1882065","1961780.667","2878391.667","3564821.333","2880426"
"570.439163562742/26.9397598477525","1569428.667","1797552.333","1327611.333","1882497.5","1727194.5","1939854.333","1549537.5","2199763.5","1308929.333","2331714"
"570.666025607661/55.8315894603737","4207939","2838200.667","5664633.667","1873727.667","2204194.333","4097152.333","13312620.33","7512609.333","13625761.67","7000837"
"570.737428296718/64.8869841408929","122718.8333","122718.8333","505607","4272928.5","122718.8333","122718.8333","122718.8333","122718.8333","523174.3333","9360574"
"570.828960667455/71.2549719911262","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","894784.6667","2869910.5"
"570.847255616404/60.761501288516","122718.8333","122718.8333","1803331.333","122718.8333","122718.8333","122718.8333","4705323","122718.8333","2791212.667","2016238.5"
"571.477174785174/25.4181449835887","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","114544.6667","122718.8333","122718.8333","122718.8333","122718.8333"
"571.845896043703/44.8900233987153","814506.6667","816488","808661.3333","538566","403243.3333","874807.6667","728757","637278.3333","673803.6667","2170435.667"
"572.788335664074/69.7088459858468","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","401820.5","122718.8333","122718.8333","122718.8333","122718.8333"
"572.792032281551/70.1744369367305","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","364863","122718.8333","122718.8333","122718.8333","122718.8333"
"572.792032409117/66.8181040235967","122718.8333","542991.5","122718.8333","122718.8333","122718.8333","364863","122718.8333","122718.8333","122718.8333","122718.8333"
"572.797529667186/283.212498463956","144397","653252.5","122718.8333","656714.3333","831012.3333","63246.5","122718.8333","413091.5","60800","122718.8333"
"572.797532909364/279.472253678847","286939","653252.5","122718.8333","656714.3333","831012.3333","63246.5","122718.8333","410907.5","60800","122718.8333"
"572.854358493651/70.8099280142504","122718.8333","628259.6667","32410614.33","379955","1229305","3029243","31555519","38807569.33","42298668.33","33250339"
"573.346199050283/144.619812532068","122718.8333","122718.8333","3177821.5","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","547753.6667","1073494.5"
"573.349868785562/30.4297197323593","1138122.5","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","1219770","267276"
"574.183237094126/47.5706176408681","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","123911797.5","122718.8333","122718.8333","122718.8333"
"574.327427173321/41.5221251951931","439011","530246.3333","394103.3333","798758","530009","465198","412130.6667","170724","297979.3333","487895"
"574.395577773584/33.148848350755","122718.8333","2445128.5","122718.8333","122718.8333","122718.8333","1485695.5","3953347","122718.8333","122718.8333","122718.8333"
"574.517672511131/57.9190743348984","122718.8333","122718.8333","122718.8333","122718.8333","645009.5","808484.6667","2095175.5","115785","122718.8333","2603066.5"
"574.702604893983/55.8179155202427","1739242.667","3341425","1380843.333","713300.6667","1919083.667","2318649","5092596.333","1862892.333","2641723","4083064"
"575.381588337995/43.7984378973512","10435225.33","12000343.67","8532536.333","9877825","122718.8333","4141046.333","11901906.33","10595869","11074542.33","7134342.5"
"575.848687092756/70.9844339920855","122718.8333","122718.8333","2013315.667","122718.8333","122718.8333","122718.8333","3039425.333","2234628","2014141","740002.6667"
"575.870721085183/67.7107901173595","122718.8333","245818.6667","122718.8333","122718.8333","122718.8333","844690","1595481.5","122718.8333","122718.8333","122718.8333"
"576.256716501331/138.477422702397","2342315.667","1523852.667","1475025","1853329.667","1699732.667","1927106.333","1297177.5","841829","714682.3333","1700135"
"576.377481266163/67.5598071772558","122718.8333","122718.8333","2979070","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","1994365.5","2655230"
"576.408939809655/31.2915151647588","2620114703","2807821668","2616622577","2613728851","2697938787","2996068500","2698640411","2940216632","2766201573","3138505119"
"576.611379765137/56.2683205116529","2471323.667","122718.8333","9768697.5","122718.8333","122718.8333","122718.8333","3262087","8233669.333","122718.8333","4414939"
"576.700592366354/55.6369110744964","4193081.333","9687217.333","11418057","7084454.333","6658267","5055753","12916224","9865521.333","13313168.67","6851819"
"576.784254880006/52.5286558936365","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","361693","122718.8333","1062721.5","527870.5"
"576.873488701613/58.4291323412643","122718.8333","1688045","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","2745354","122718.8333"
"577.366531662156/37.6996413238253","16740549.33","12312674","35199004","18293958.67","14327719.33","15638805.5","24437488.5","19011973.33","17012117.67","12876265.67"
"577.414872120522/27.1816643424238","1090788400","1186021846","1011676146","1124890292","880873033.7","1214360174","1197458881","1198193902","1115879028","1036163399"
"577.843282736201/50.4752885189812","2279668.333","1472540.333","3652616.667","2321895.667","3513922","1542200","1511013.667","2069739.333","2787515.5","3793594"
"577.86752884893/40.8263750314491","3603769.333","4073850.333","7636720.667","4318427","4243154.333","3700028.667","10421545","6357038.667","5039772.667","5883698.333"
"578.311469293431/117.684505325743","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","2208702","122718.8333"
"578.369148700473/37.3487746283888","3871251.5","3291298","7228853.333","4358329.333","4388355.333","3468977.333","5352049.5","3876010","5320367.5","5075419"
"578.417834398111/28.3874199493664","207885527.3","225739990.7","193843864.7","210542927.7","243179985.3","230208246","234153769.7","225620850.3","211589295","195436491"
"578.735365679266/62.3343856478381","7242161.5","7172059","548501.3333","5111278","2065918","5204020","122718.8333","7700968.667","694416","122718.8333"
"578.836302353087/58.1200025403799","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","5481050.333"
"578.914828189095/61.1129854024041","122718.8333","122718.8333","2732786.5","122718.8333","122718.8333","122718.8333","12519099","122718.8333","1124467.667","6138413.667"
"579.060495107759/59.4082064957523","122718.8333","122718.8333","1967843.667","122718.8333","122718.8333","122718.8333","4676883","1059414.667","915394","122718.8333"
"579.318606954257/39.724666221378","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","420097.5"
"579.421449237106/27.9532539278315","55390330","39111358.67","46698225.67","52254008.33","36720769.33","45676614.67","34797601.67","52220614.67","50115449.33","46817982.33"
